City,Date,Confirmed,Deaths
Kentucky,2/6/20,0,0
Louisiana,2/6/20,0,0
Maine,2/6/20,0,0
Maryland,2/6/20,0,0
Massachusetts,2/6/20,0,0
Michigan,2/6/20,0,0
Minnesota,2/6/20,0,0
Mississippi,2/6/20,0,0
Missouri,2/6/20,0,0
Montana,2/6/20,0,0
Nebraska,2/6/20,0,0
Nevada,2/6/20,0,0
New Hampshire,2/6/20,0,0
New Jersey,2/6/20,0,0
New Mexico,2/6/20,0,0
New York,2/6/20,0,0
North Carolina,2/6/20,0,0
North Dakota,2/6/20,0,0
Ohio,2/6/20,0,0
Oklahoma,2/6/20,0,0
Oregon,2/6/20,0,0
Pennsylvania,2/6/20,0,0
Rhode Island,2/6/20,0,0
South Carolina,2/6/20,0,0
South Dakota,2/6/20,0,0
Tennessee,2/6/20,0,0
Texas,2/6/20,0,0
Utah,2/6/20,0,0
Vermont,2/6/20,0,0
Virginia,2/6/20,0,0
Washington,2/6/20,0,0
West Virginia,2/6/20,0,0
Wisconsin,2/6/20,0,0
Wyoming,2/6/20,0,0
Diamond Princess,2/6/20,0,0
Grand Princess,2/6/20,0,0
American Samoa,2/7/20,0,0
Guam,2/7/20,0,0
Northern Mariana Islands,2/7/20,0,0
Puerto Rico,2/7/20,0,0
Virgin Islands,2/7/20,0,0
Alabama,2/7/20,0,0
Alaska,2/7/20,0,0
Arizona,2/7/20,0,0
Arkansas,2/7/20,0,0
California,2/7/20,0,0
Colorado,2/7/20,0,0
Connecticut,2/7/20,0,0
Delaware,2/7/20,0,0
District of Columbia,2/7/20,0,0
Florida,2/7/20,0,0
Georgia,2/7/20,0,0
Hawaii,2/7/20,0,0
Idaho,2/7/20,0,0
Illinois,2/7/20,0,0
Indiana,2/7/20,0,0
Iowa,2/7/20,0,0
Kansas,2/7/20,0,0
Kentucky,2/7/20,0,0
Louisiana,2/7/20,0,0
Maine,2/7/20,0,0
Maryland,2/7/20,0,0
Massachusetts,2/7/20,0,0
Michigan,2/7/20,0,0
Minnesota,2/7/20,0,0
Mississippi,2/7/20,0,0
Missouri,2/7/20,0,0
Montana,2/7/20,0,0
Nebraska,2/7/20,0,0
Nevada,2/7/20,0,0
New Hampshire,2/7/20,0,0
New Jersey,2/7/20,0,0
New Mexico,2/7/20,0,0
New York,2/7/20,0,0
North Carolina,2/7/20,0,0
North Dakota,2/7/20,0,0
Ohio,2/7/20,0,0
Oklahoma,2/7/20,0,0
Oregon,2/7/20,0,0
Pennsylvania,2/7/20,0,0
Rhode Island,2/7/20,0,0
South Carolina,2/7/20,0,0
South Dakota,2/7/20,0,0
Tennessee,2/7/20,0,0
Texas,2/7/20,0,0
Utah,2/7/20,0,0
Vermont,2/7/20,0,0
Virginia,2/7/20,0,0
Washington,2/7/20,0,0
West Virginia,2/7/20,0,0
Wisconsin,2/7/20,0,0
Wyoming,2/7/20,0,0
Diamond Princess,2/7/20,0,0
Grand Princess,2/7/20,0,0
American Samoa,2/8/20,0,0
Guam,2/8/20,0,0
Northern Mariana Islands,2/8/20,0,0
Puerto Rico,2/8/20,0,0
Virgin Islands,2/8/20,0,0
Alabama,2/8/20,0,0
Alaska,2/8/20,0,0
Arizona,2/8/20,0,0
Arkansas,2/8/20,0,0
California,2/8/20,0,0
Colorado,2/8/20,0,0
Connecticut,2/8/20,0,0
Delaware,2/8/20,0,0
District of Columbia,2/8/20,0,0
Florida,2/8/20,0,0
Georgia,2/8/20,0,0
Hawaii,2/8/20,0,0
Idaho,2/8/20,0,0
Illinois,2/8/20,0,0
Indiana,2/8/20,0,0
Iowa,2/8/20,0,0
Kansas,2/8/20,0,0
Kentucky,2/8/20,0,0
Louisiana,2/8/20,0,0
Maine,2/8/20,0,0
Maryland,2/8/20,0,0
Massachusetts,2/8/20,0,0
Michigan,2/8/20,0,0
Minnesota,2/8/20,0,0
Mississippi,2/8/20,0,0
Missouri,2/8/20,0,0
Montana,2/8/20,0,0
Nebraska,2/8/20,0,0
Nevada,2/8/20,0,0
New Hampshire,2/8/20,0,0
New Jersey,2/8/20,0,0
New Mexico,2/8/20,0,0
New York,2/8/20,0,0
North Carolina,2/8/20,0,0
North Dakota,2/8/20,0,0
Ohio,2/8/20,0,0
Oklahoma,2/8/20,0,0
Oregon,2/8/20,0,0
Pennsylvania,2/8/20,0,0
Rhode Island,2/8/20,0,0
South Carolina,2/8/20,0,0
South Dakota,2/8/20,0,0
Tennessee,2/8/20,0,0
Texas,2/8/20,0,0
Utah,2/8/20,0,0
Vermont,2/8/20,0,0
Virginia,2/8/20,0,0
Washington,2/8/20,0,0
West Virginia,2/8/20,0,0
Wisconsin,2/8/20,0,0
Wyoming,2/8/20,0,0
Diamond Princess,2/8/20,0,0
Grand Princess,2/8/20,0,0
American Samoa,2/9/20,0,0
Guam,2/9/20,0,0
Northern Mariana Islands,2/9/20,0,0
Puerto Rico,2/9/20,0,0
Virgin Islands,2/9/20,0,0
Alabama,2/9/20,0,0
Alaska,2/9/20,0,0
Arizona,2/9/20,0,0
Arkansas,2/9/20,0,0
California,2/9/20,0,0
Colorado,2/9/20,0,0
Connecticut,2/9/20,0,0
Delaware,2/9/20,0,0
District of Columbia,2/9/20,0,0
Florida,2/9/20,0,0
Georgia,2/9/20,0,0
Hawaii,2/9/20,0,0
Idaho,2/9/20,0,0
Illinois,2/9/20,0,0
Indiana,2/9/20,0,0
Iowa,2/9/20,0,0
Kansas,2/9/20,0,0
Kentucky,2/9/20,0,0
Louisiana,2/9/20,0,0
Maine,2/9/20,0,0
Maryland,2/9/20,0,0
Massachusetts,2/9/20,0,0
Michigan,2/9/20,0,0
Minnesota,2/9/20,0,0
Mississippi,2/9/20,0,0
Missouri,2/9/20,0,0
Montana,2/9/20,0,0
Nebraska,2/9/20,0,0
Nevada,2/9/20,0,0
New Hampshire,2/9/20,0,0
New Jersey,2/9/20,0,0
New Mexico,2/9/20,0,0
New York,2/9/20,0,0
North Carolina,2/9/20,0,0
North Dakota,2/9/20,0,0
Ohio,2/9/20,0,0
Oklahoma,2/9/20,0,0
Oregon,2/9/20,0,0
Pennsylvania,2/9/20,0,0
Rhode Island,2/9/20,0,0
South Carolina,2/9/20,0,0
South Dakota,2/9/20,0,0
Tennessee,2/9/20,0,0
Texas,2/9/20,0,0
Utah,2/9/20,0,0
Vermont,2/9/20,0,0
Virginia,2/9/20,0,0
Washington,2/9/20,0,0
West Virginia,2/9/20,0,0
Wisconsin,2/9/20,0,0
Wyoming,2/9/20,0,0
Diamond Princess,2/9/20,0,0
Grand Princess,2/9/20,0,0
American Samoa,2/10/20,0,0
Guam,2/10/20,0,0
Northern Mariana Islands,2/10/20,0,0
Puerto Rico,2/10/20,0,0
Virgin Islands,2/10/20,0,0
Alabama,2/10/20,0,0
Alaska,2/10/20,0,0
Arizona,2/10/20,0,0
Arkansas,2/10/20,0,0
California,2/10/20,0,0
Colorado,2/10/20,0,0
Connecticut,2/10/20,0,0
Delaware,2/10/20,0,0
District of Columbia,2/10/20,0,0
Florida,2/10/20,0,0
Georgia,2/10/20,0,0
Hawaii,2/10/20,0,0
Idaho,2/10/20,0,0
Illinois,2/10/20,0,0
Indiana,2/10/20,0,0
Iowa,2/10/20,0,0
Kansas,2/10/20,0,0
Kentucky,2/10/20,0,0
Louisiana,2/10/20,0,0
Maine,2/10/20,0,0
Maryland,2/10/20,0,0
Massachusetts,2/10/20,0,0
Michigan,2/10/20,0,0
Minnesota,2/10/20,0,0
Mississippi,2/10/20,0,0
Missouri,2/10/20,0,0
Montana,2/10/20,0,0
Nebraska,2/10/20,0,0
Nevada,2/10/20,0,0
New Hampshire,2/10/20,0,0
New Jersey,2/10/20,0,0
New Mexico,2/10/20,0,0
New York,2/10/20,0,0
North Carolina,2/10/20,0,0
North Dakota,2/10/20,0,0
Ohio,2/10/20,0,0
Oklahoma,2/10/20,0,0
Oregon,2/10/20,0,0
Pennsylvania,2/10/20,0,0
Rhode Island,2/10/20,0,0
South Carolina,2/10/20,0,0
South Dakota,2/10/20,0,0
Tennessee,2/10/20,0,0
Texas,2/10/20,0,0
Utah,2/10/20,0,0
Vermont,2/10/20,0,0
Virginia,2/10/20,0,0
Washington,2/10/20,0,0
West Virginia,2/10/20,0,0
Wisconsin,2/10/20,0,0
Wyoming,2/10/20,0,0
Diamond Princess,2/10/20,0,0
Grand Princess,2/10/20,0,0
American Samoa,2/11/20,0,0
Guam,2/11/20,0,0
Northern Mariana Islands,2/11/20,0,0
Puerto Rico,2/11/20,0,0
Virgin Islands,2/11/20,0,0
Alabama,2/11/20,0,0
Alaska,2/11/20,0,0
Arizona,2/11/20,0,0
Arkansas,2/11/20,0,0
California,2/11/20,0,0
Colorado,2/11/20,0,0
Connecticut,2/11/20,0,0
Delaware,2/11/20,0,0
District of Columbia,2/11/20,0,0
Florida,2/11/20,0,0
Georgia,2/11/20,0,0
Hawaii,2/11/20,0,0
Idaho,2/11/20,0,0
Illinois,2/11/20,0,0
Indiana,2/11/20,0,0
Iowa,2/11/20,0,0
Kansas,2/11/20,0,0
Kentucky,2/11/20,0,0
Louisiana,2/11/20,0,0
Maine,2/11/20,0,0
Maryland,2/11/20,0,0
Massachusetts,2/11/20,0,0
Michigan,2/11/20,0,0
Minnesota,2/11/20,0,0
Mississippi,2/11/20,0,0
Missouri,2/11/20,0,0
Montana,2/11/20,0,0
Nebraska,2/11/20,0,0
Nevada,2/11/20,0,0
New Hampshire,2/11/20,0,0
New Jersey,2/11/20,0,0
New Mexico,2/11/20,0,0
New York,2/11/20,0,0
North Carolina,2/11/20,0,0
North Dakota,2/11/20,0,0
Ohio,2/11/20,0,0
Oklahoma,2/11/20,0,0
Oregon,2/11/20,0,0
Pennsylvania,2/11/20,0,0
Rhode Island,2/11/20,0,0
South Carolina,2/11/20,0,0
South Dakota,2/11/20,0,0
Tennessee,2/11/20,0,0
Texas,2/11/20,0,0
Utah,2/11/20,0,0
Vermont,2/11/20,0,0
Virginia,2/11/20,0,0
Washington,2/11/20,0,0
West Virginia,2/11/20,0,0
Wisconsin,2/11/20,0,0
Wyoming,2/11/20,0,0
Diamond Princess,2/11/20,0,0
Grand Princess,2/11/20,0,0
American Samoa,2/12/20,0,0
Guam,2/12/20,0,0
Northern Mariana Islands,2/12/20,0,0
Puerto Rico,2/12/20,0,0
Virgin Islands,2/12/20,0,0
Alabama,2/12/20,0,0
Alaska,2/12/20,0,0
Arizona,2/12/20,0,0
Arkansas,2/12/20,0,0
California,2/12/20,0,0
Colorado,2/12/20,0,0
Connecticut,2/12/20,0,0
Delaware,2/12/20,0,0
District of Columbia,2/12/20,0,0
Florida,2/12/20,0,0
Georgia,2/12/20,0,0
Hawaii,2/12/20,0,0
Idaho,2/12/20,0,0
Illinois,2/12/20,0,0
Indiana,2/12/20,0,0
Iowa,2/12/20,0,0
Kansas,2/12/20,0,0
Kentucky,2/12/20,0,0
Louisiana,2/12/20,0,0
Maine,2/12/20,0,0
Maryland,2/12/20,0,0
Massachusetts,2/12/20,0,0
Michigan,2/12/20,0,0
Minnesota,2/12/20,0,0
Mississippi,2/12/20,0,0
Missouri,2/12/20,0,0
Montana,2/12/20,0,0
Nebraska,2/12/20,0,0
Nevada,2/12/20,0,0
New Hampshire,2/12/20,0,0
New Jersey,2/12/20,0,0
New Mexico,2/12/20,0,0
New York,2/12/20,0,0
North Carolina,2/12/20,0,0
North Dakota,2/12/20,0,0
Ohio,2/12/20,0,0
Oklahoma,2/12/20,0,0
Oregon,2/12/20,0,0
Pennsylvania,2/12/20,0,0
Rhode Island,2/12/20,0,0
South Carolina,2/12/20,0,0
South Dakota,2/12/20,0,0
Tennessee,2/12/20,0,0
Texas,2/12/20,0,0
Utah,2/12/20,0,0
Vermont,2/12/20,0,0
Virginia,2/12/20,0,0
Washington,2/12/20,0,0
West Virginia,2/12/20,0,0
Wisconsin,2/12/20,0,0
Wyoming,2/12/20,0,0
Diamond Princess,2/12/20,0,0
Grand Princess,2/12/20,0,0
American Samoa,2/13/20,0,0
Guam,2/13/20,0,0
Northern Mariana Islands,2/13/20,0,0
Puerto Rico,2/13/20,0,0
Virgin Islands,2/13/20,0,0
Alabama,2/13/20,0,0
Alaska,2/13/20,0,0
Arizona,2/13/20,0,0
Arkansas,2/13/20,0,0
California,2/13/20,0,0
Colorado,2/13/20,0,0
Connecticut,2/13/20,0,0
Delaware,2/13/20,0,0
District of Columbia,2/13/20,0,0
Florida,2/13/20,0,0
Georgia,2/13/20,0,0
Hawaii,2/13/20,0,0
Idaho,2/13/20,0,0
Illinois,2/13/20,0,0
Indiana,2/13/20,0,0
Iowa,2/13/20,0,0
Kansas,2/13/20,0,0
Kentucky,2/13/20,0,0
Louisiana,2/13/20,0,0
Maine,2/13/20,0,0
Maryland,2/13/20,0,0
Massachusetts,2/13/20,0,0
Michigan,2/13/20,0,0
Minnesota,2/13/20,0,0
Mississippi,2/13/20,0,0
Missouri,2/13/20,0,0
Montana,2/13/20,0,0
Nebraska,2/13/20,0,0
Nevada,2/13/20,0,0
New Hampshire,2/13/20,0,0
New Jersey,2/13/20,0,0
New Mexico,2/13/20,0,0
New York,2/13/20,0,0
North Carolina,2/13/20,0,0
North Dakota,2/13/20,0,0
Ohio,2/13/20,0,0
Oklahoma,2/13/20,0,0
Oregon,2/13/20,0,0
Pennsylvania,2/13/20,0,0
Rhode Island,2/13/20,0,0
South Carolina,2/13/20,0,0
South Dakota,2/13/20,0,0
Tennessee,2/13/20,0,0
Texas,2/13/20,0,0
Utah,2/13/20,0,0
Vermont,2/13/20,0,0
Virginia,2/13/20,0,0
Washington,2/13/20,0,0
West Virginia,2/13/20,0,0
Wisconsin,2/13/20,0,0
Wyoming,2/13/20,0,0
Diamond Princess,2/13/20,0,0
Grand Princess,2/13/20,0,0
American Samoa,2/14/20,0,0
Guam,2/14/20,0,0
Northern Mariana Islands,2/14/20,0,0
Puerto Rico,2/14/20,0,0
Virgin Islands,2/14/20,0,0
Alabama,2/14/20,0,0
Alaska,2/14/20,0,0
Arizona,2/14/20,0,0
Arkansas,2/14/20,0,0
California,2/14/20,0,0
Colorado,2/14/20,0,0
Connecticut,2/14/20,0,0
Delaware,2/14/20,0,0
District of Columbia,2/14/20,0,0
Florida,2/14/20,0,0
Georgia,2/14/20,0,0
Hawaii,2/14/20,0,0
Idaho,2/14/20,0,0
Illinois,2/14/20,0,0
Indiana,2/14/20,0,0
Iowa,2/14/20,0,0
Kansas,2/14/20,0,0
Kentucky,2/14/20,0,0
Louisiana,2/14/20,0,0
Maine,2/14/20,0,0
Maryland,2/14/20,0,0
Massachusetts,2/14/20,0,0
Michigan,2/14/20,0,0
Minnesota,2/14/20,0,0
Mississippi,2/14/20,0,0
Missouri,2/14/20,0,0
Montana,2/14/20,0,0
Nebraska,2/14/20,0,0
Nevada,2/14/20,0,0
New Hampshire,2/14/20,0,0
New Jersey,2/14/20,0,0
New Mexico,2/14/20,0,0
New York,2/14/20,0,0
North Carolina,2/14/20,0,0
North Dakota,2/14/20,0,0
Ohio,2/14/20,0,0
Oklahoma,2/14/20,0,0
Oregon,2/14/20,0,0
Pennsylvania,2/14/20,0,0
Rhode Island,2/14/20,0,0
South Carolina,2/14/20,0,0
South Dakota,2/14/20,0,0
Tennessee,2/14/20,0,0
Texas,2/14/20,0,0
Utah,2/14/20,0,0
Vermont,2/14/20,0,0
Virginia,2/14/20,0,0
Washington,2/14/20,0,0
West Virginia,2/14/20,0,0
Wisconsin,2/14/20,0,0
Wyoming,2/14/20,0,0
Diamond Princess,2/14/20,0,0
Grand Princess,2/14/20,0,0
American Samoa,2/15/20,0,0
Guam,2/15/20,0,0
Northern Mariana Islands,2/15/20,0,0
Puerto Rico,2/15/20,0,0
Virgin Islands,2/15/20,0,0
Alabama,2/15/20,0,0
Alaska,2/15/20,0,0
Arizona,2/15/20,0,0
Arkansas,2/15/20,0,0
California,2/15/20,0,0
Colorado,2/15/20,0,0
Connecticut,2/15/20,0,0
Delaware,2/15/20,0,0
District of Columbia,2/15/20,0,0
Florida,2/15/20,0,0
Georgia,2/15/20,0,0
Hawaii,2/15/20,0,0
Idaho,2/15/20,0,0
Illinois,2/15/20,0,0
Indiana,2/15/20,0,0
Iowa,2/15/20,0,0
Kansas,2/15/20,0,0
Kentucky,2/15/20,0,0
Louisiana,2/15/20,0,0
Maine,2/15/20,0,0
Maryland,2/15/20,0,0
Massachusetts,2/15/20,0,0
Michigan,2/15/20,0,0
Minnesota,2/15/20,0,0
Mississippi,2/15/20,0,0
Missouri,2/15/20,0,0
Montana,2/15/20,0,0
Nebraska,2/15/20,0,0
Nevada,2/15/20,0,0
New Hampshire,2/15/20,0,0
New Jersey,2/15/20,0,0
New Mexico,2/15/20,0,0
New York,2/15/20,0,0
North Carolina,2/15/20,0,0
North Dakota,2/15/20,0,0
Ohio,2/15/20,0,0
Oklahoma,2/15/20,0,0
Oregon,2/15/20,0,0
Pennsylvania,2/15/20,0,0
Rhode Island,2/15/20,0,0
South Carolina,2/15/20,0,0
South Dakota,2/15/20,0,0
Tennessee,2/15/20,0,0
Texas,2/15/20,0,0
Utah,2/15/20,0,0
Vermont,2/15/20,0,0
Virginia,2/15/20,0,0
Washington,2/15/20,0,0
West Virginia,2/15/20,0,0
Wisconsin,2/15/20,0,0
Wyoming,2/15/20,0,0
Diamond Princess,2/15/20,0,0
Grand Princess,2/15/20,0,0
American Samoa,2/16/20,0,0
Guam,2/16/20,0,0
Northern Mariana Islands,2/16/20,0,0
Puerto Rico,2/16/20,0,0
Virgin Islands,2/16/20,0,0
Alabama,2/16/20,0,0
Alaska,2/16/20,0,0
Arizona,2/16/20,0,0
Arkansas,2/16/20,0,0
California,2/16/20,0,0
Colorado,2/16/20,0,0
Connecticut,2/16/20,0,0
Delaware,2/16/20,0,0
District of Columbia,2/16/20,0,0
Florida,2/16/20,0,0
Georgia,2/16/20,0,0
Hawaii,2/16/20,0,0
Idaho,2/16/20,0,0
Illinois,2/16/20,0,0
Indiana,2/16/20,0,0
Iowa,2/16/20,0,0
Kansas,2/16/20,0,0
Kentucky,2/16/20,0,0
Louisiana,2/16/20,0,0
Maine,2/16/20,0,0
Maryland,2/16/20,0,0
Massachusetts,2/16/20,0,0
Michigan,2/16/20,0,0
Minnesota,2/16/20,0,0
Mississippi,2/16/20,0,0
Missouri,2/16/20,0,0
Montana,2/16/20,0,0
Nebraska,2/16/20,0,0
Nevada,2/16/20,0,0
New Hampshire,2/16/20,0,0
New Jersey,2/16/20,0,0
New Mexico,2/16/20,0,0
New York,2/16/20,0,0
North Carolina,2/16/20,0,0
North Dakota,2/16/20,0,0
Ohio,2/16/20,0,0
Oklahoma,2/16/20,0,0
Oregon,2/16/20,0,0
Pennsylvania,2/16/20,0,0
Rhode Island,2/16/20,0,0
South Carolina,2/16/20,0,0
South Dakota,2/16/20,0,0
Tennessee,2/16/20,0,0
Texas,2/16/20,0,0
Utah,2/16/20,0,0
Vermont,2/16/20,0,0
Virginia,2/16/20,0,0
Washington,2/16/20,0,0
West Virginia,2/16/20,0,0
Wisconsin,2/16/20,0,0
Wyoming,2/16/20,0,0
Diamond Princess,2/16/20,0,0
Grand Princess,2/16/20,0,0
American Samoa,2/17/20,0,0
Guam,2/17/20,0,0
Northern Mariana Islands,2/17/20,0,0
Puerto Rico,2/17/20,0,0
Virgin Islands,2/17/20,0,0
Alabama,2/17/20,0,0
Alaska,2/17/20,0,0
Arizona,2/17/20,0,0
Arkansas,2/17/20,0,0
California,2/17/20,0,0
Colorado,2/17/20,0,0
Connecticut,2/17/20,0,0
Delaware,2/17/20,0,0
District of Columbia,2/17/20,0,0
Florida,2/17/20,0,0
Georgia,2/17/20,0,0
Hawaii,2/17/20,0,0
Idaho,2/17/20,0,0
Illinois,2/17/20,0,0
Indiana,2/17/20,0,0
Iowa,2/17/20,0,0
Kansas,2/17/20,0,0
Kentucky,2/17/20,0,0
Louisiana,2/17/20,0,0
Maine,2/17/20,0,0
Maryland,2/17/20,0,0
Massachusetts,2/17/20,0,0
Michigan,2/17/20,0,0
Minnesota,2/17/20,0,0
Mississippi,2/17/20,0,0
Missouri,2/17/20,0,0
Montana,2/17/20,0,0
Nebraska,2/17/20,0,0
Nevada,2/17/20,0,0
New Hampshire,2/17/20,0,0
New Jersey,2/17/20,0,0
New Mexico,2/17/20,0,0
New York,2/17/20,0,0
North Carolina,2/17/20,0,0
North Dakota,2/17/20,0,0
Ohio,2/17/20,0,0
Oklahoma,2/17/20,0,0
Oregon,2/17/20,0,0
Pennsylvania,2/17/20,0,0
Rhode Island,2/17/20,0,0
South Carolina,2/17/20,0,0
South Dakota,2/17/20,0,0
Tennessee,2/17/20,0,0
Texas,2/17/20,0,0
Utah,2/17/20,0,0
Vermont,2/17/20,0,0
Virginia,2/17/20,0,0
Washington,2/17/20,0,0
West Virginia,2/17/20,0,0
Wisconsin,2/17/20,0,0
Wyoming,2/17/20,0,0
Diamond Princess,2/17/20,0,0
Grand Princess,2/17/20,0,0
American Samoa,2/18/20,0,0
Guam,2/18/20,0,0
Northern Mariana Islands,2/18/20,0,0
Puerto Rico,2/18/20,0,0
Virgin Islands,2/18/20,0,0
Alabama,2/18/20,0,0
Alaska,2/18/20,0,0
Arizona,2/18/20,0,0
Arkansas,2/18/20,0,0
California,2/18/20,0,0
Colorado,2/18/20,0,0
Connecticut,2/18/20,0,0
Delaware,2/18/20,0,0
District of Columbia,2/18/20,0,0
Florida,2/18/20,0,0
Georgia,2/18/20,0,0
Hawaii,2/18/20,0,0
Idaho,2/18/20,0,0
Illinois,2/18/20,0,0
Indiana,2/18/20,0,0
Iowa,2/18/20,0,0
Kansas,2/18/20,0,0
Kentucky,2/18/20,0,0
Louisiana,2/18/20,0,0
Maine,2/18/20,0,0
Maryland,2/18/20,0,0
Massachusetts,2/18/20,0,0
Michigan,2/18/20,0,0
Minnesota,2/18/20,0,0
Mississippi,2/18/20,0,0
Missouri,2/18/20,0,0
Montana,2/18/20,0,0
Nebraska,2/18/20,0,0
Nevada,2/18/20,0,0
New Hampshire,2/18/20,0,0
New Jersey,2/18/20,0,0
New Mexico,2/18/20,0,0
New York,2/18/20,0,0
North Carolina,2/18/20,0,0
North Dakota,2/18/20,0,0
Ohio,2/18/20,0,0
Oklahoma,2/18/20,0,0
Oregon,2/18/20,0,0
Pennsylvania,2/18/20,0,0
Rhode Island,2/18/20,0,0
South Carolina,2/18/20,0,0
South Dakota,2/18/20,0,0
Tennessee,2/18/20,0,0
Texas,2/18/20,0,0
Utah,2/18/20,0,0
Vermont,2/18/20,0,0
Virginia,2/18/20,0,0
Washington,2/18/20,0,0
West Virginia,2/18/20,0,0
Wisconsin,2/18/20,0,0
Wyoming,2/18/20,0,0
Diamond Princess,2/18/20,0,0
Grand Princess,2/18/20,0,0
American Samoa,2/19/20,0,0
Guam,2/19/20,0,0
Northern Mariana Islands,2/19/20,0,0
Puerto Rico,2/19/20,0,0
Virgin Islands,2/19/20,0,0
Alabama,2/19/20,0,0
Alaska,2/19/20,0,0
Arizona,2/19/20,0,0
Arkansas,2/19/20,0,0
California,2/19/20,0,0
Colorado,2/19/20,0,0
Connecticut,2/19/20,0,0
Delaware,2/19/20,0,0
District of Columbia,2/19/20,0,0
Florida,2/19/20,0,0
Georgia,2/19/20,0,0
Hawaii,2/19/20,0,0
Idaho,2/19/20,0,0
Illinois,2/19/20,0,0
Indiana,2/19/20,0,0
Iowa,2/19/20,0,0
Kansas,2/19/20,0,0
Kentucky,2/19/20,0,0
Louisiana,2/19/20,0,0
Maine,2/19/20,0,0
Maryland,2/19/20,0,0
Massachusetts,2/19/20,0,0
Michigan,2/19/20,0,0
Minnesota,2/19/20,0,0
Mississippi,2/19/20,0,0
Missouri,2/19/20,0,0
Montana,2/19/20,0,0
Nebraska,2/19/20,0,0
Nevada,2/19/20,0,0
New Hampshire,2/19/20,0,0
New Jersey,2/19/20,0,0
New Mexico,2/19/20,0,0
New York,2/19/20,0,0
North Carolina,2/19/20,0,0
North Dakota,2/19/20,0,0
Ohio,2/19/20,0,0
Oklahoma,2/19/20,0,0
Oregon,2/19/20,0,0
Pennsylvania,2/19/20,0,0
Rhode Island,2/19/20,0,0
South Carolina,2/19/20,0,0
South Dakota,2/19/20,0,0
Tennessee,2/19/20,0,0
Texas,2/19/20,0,0
Utah,2/19/20,0,0
Vermont,2/19/20,0,0
Virginia,2/19/20,0,0
Washington,2/19/20,0,0
West Virginia,2/19/20,0,0
Wisconsin,2/19/20,0,0
Wyoming,2/19/20,0,0
Diamond Princess,2/19/20,0,0
Grand Princess,2/19/20,0,0
American Samoa,2/20/20,0,0
Guam,2/20/20,0,0
Northern Mariana Islands,2/20/20,0,0
Puerto Rico,2/20/20,0,0
Virgin Islands,2/20/20,0,0
Alabama,2/20/20,0,0
Alaska,2/20/20,0,0
Arizona,2/20/20,0,0
Arkansas,2/20/20,0,0
California,2/20/20,0,0
Colorado,2/20/20,0,0
Connecticut,2/20/20,0,0
Delaware,2/20/20,0,0
District of Columbia,2/20/20,0,0
Florida,2/20/20,0,0
Georgia,2/20/20,0,0
Hawaii,2/20/20,0,0
Idaho,2/20/20,0,0
Illinois,2/20/20,0,0
Indiana,2/20/20,0,0
Iowa,2/20/20,0,0
Kansas,2/20/20,0,0
Kentucky,2/20/20,0,0
Louisiana,2/20/20,0,0
Maine,2/20/20,0,0
Maryland,2/20/20,0,0
Massachusetts,2/20/20,0,0
Michigan,2/20/20,0,0
Minnesota,2/20/20,0,0
Mississippi,2/20/20,0,0
Missouri,2/20/20,0,0
Montana,2/20/20,0,0
Nebraska,2/20/20,0,0
Nevada,2/20/20,0,0
New Hampshire,2/20/20,0,0
New Jersey,2/20/20,0,0
New Mexico,2/20/20,0,0
New York,2/20/20,0,0
North Carolina,2/20/20,0,0
North Dakota,2/20/20,0,0
Ohio,2/20/20,0,0
Oklahoma,2/20/20,0,0
Oregon,2/20/20,0,0
Pennsylvania,2/20/20,0,0
Rhode Island,2/20/20,0,0
South Carolina,2/20/20,0,0
South Dakota,2/20/20,0,0
Tennessee,2/20/20,0,0
Texas,2/20/20,0,0
Utah,2/20/20,0,0
Vermont,2/20/20,0,0
Virginia,2/20/20,0,0
Washington,2/20/20,0,0
West Virginia,2/20/20,0,0
Wisconsin,2/20/20,0,0
Wyoming,2/20/20,0,0
Diamond Princess,2/20/20,0,0
Grand Princess,2/20/20,0,0
American Samoa,2/21/20,0,0
Guam,2/21/20,0,0
Northern Mariana Islands,2/21/20,0,0
Puerto Rico,2/21/20,0,0
Virgin Islands,2/21/20,0,0
Alabama,2/21/20,0,0
Alaska,2/21/20,0,0
Arizona,2/21/20,0,0
Arkansas,2/21/20,0,0
California,2/21/20,0,0
Colorado,2/21/20,0,0
Connecticut,2/21/20,0,0
Delaware,2/21/20,0,0
District of Columbia,2/21/20,0,0
Florida,2/21/20,0,0
Georgia,2/21/20,0,0
Hawaii,2/21/20,0,0
Idaho,2/21/20,0,0
Illinois,2/21/20,0,0
Indiana,2/21/20,0,0
Iowa,2/21/20,0,0
Kansas,2/21/20,0,0
Kentucky,2/21/20,0,0
Louisiana,2/21/20,0,0
Maine,2/21/20,0,0
Maryland,2/21/20,0,0
Massachusetts,2/21/20,0,0
Michigan,2/21/20,0,0
Minnesota,2/21/20,0,0
Mississippi,2/21/20,0,0
Missouri,2/21/20,0,0
Montana,2/21/20,0,0
Nebraska,2/21/20,0,0
Nevada,2/21/20,0,0
New Hampshire,2/21/20,0,0
New Jersey,2/21/20,0,0
New Mexico,2/21/20,0,0
New York,2/21/20,0,0
North Carolina,2/21/20,0,0
North Dakota,2/21/20,0,0
Ohio,2/21/20,0,0
Oklahoma,2/21/20,0,0
Oregon,2/21/20,0,0
Pennsylvania,2/21/20,0,0
Rhode Island,2/21/20,0,0
